Original row	Sample	0h	6h	3d	7d	11d
7628	SMED30007813	1.207378	0.91309726	-0.9215761	-0.86450595	-0.33439323
7687	SMED30007875	1.2218053	0.93793017	-0.5610562	-0.9312621	-0.66741717
7692	SMED30007880	0.9587516	1.0813364	-0.9904397	-0.08913212	-0.9605163
7697	SMED30007885	1.3897603	0.4958625	-0.1283969	-1.2407454	-0.51648045
7700	SMED30007888	0.9993139	1.1849488	-0.7420815	-0.6634711	-0.77871
7728	SMED30007916	0.7756071	1.3030716	-0.36539632	-0.6338685	-1.0794139
7876	SMED30008065	1.7885048	-0.4461644	-0.42956483	-0.43312895	-0.47964668
7889	SMED30008078	0.55867624	1.2799665	0.06048924	-1.2978162	-0.6013158
7926	SMED30008117	1.299026	0.86597496	-0.70989406	-0.72833365	-0.72677326
7968	SMED30008162	1.2850243	0.883532	-0.7039068	-0.73236287	-0.73228663
8023	SMED30008218	1.2650855	0.88863796	-0.91989183	-0.652343	-0.5814886
8025	SMED30008220	1.2757448	0.8949299	-0.6989476	-0.7412257	-0.7305014
8046	SMED30008241	1.6423883	0.21808787	-0.87950814	-0.50302196	-0.4779461
8160	SMED30008358	1.1072966	1.0544447	-0.8286603	-0.8748796	-0.45820138
8196	SMED30008394	1.315559	0.8445865	-0.7006443	-0.73109746	-0.72840375
8227	SMED30008425	1.087218	0.9433395	-1.2204835	-0.63995975	-0.17011425
8263	SMED30008461	1.1901362	0.10792632	-0.63196224	-1.3206499	0.6545496
8280	SMED30008478	0.90298414	1.0970647	-0.03280297	-1.1335636	-0.8336822
8298	SMED30008496	1.3315357	0.8224687	-0.745614	-0.6665388	-0.7418516
8356	SMED30008555	1.3523756	0.6955928	-0.26389247	-0.77773935	-1.0063366
8369	SMED30008568	1.138442	0.8257152	-0.06721814	-1.2789518	-0.61798733
8418	SMED30008617	1.360311	0.78306025	-0.6949919	-0.6769918	-0.77138764
8447	SMED30008647	1.1760871	1.0108545	-0.7073237	-0.74486685	-0.73475105
8475	SMED30008677	1.2492872	0.9233829	-0.63081664	-0.7763955	-0.765458
8502	SMED30008706	1.3123932	0.8473066	-0.6626459	-0.74616873	-0.7508852
8505	SMED30008709	1.1354302	1.0310882	-0.48740062	-0.85329664	-0.8258212
8530	SMED30008734	1.2739046	0.8974749	-0.71664673	-0.72732204	-0.7274106
8535	SMED30008739	1.2021099	0.71139526	-1.368437	-0.39017555	-0.15489255
8644	SMED30008852	1.059291	1.0681429	-0.79943913	-0.33529887	-0.99269587
8672	SMED30008880	1.3273369	0.82873696	-0.6840921	-0.7324954	-0.7394864
8771	SMED30008981	1.7362021	-0.39007923	-0.2041708	-0.8352934	-0.30665872
8772	SMED30008982	1.3197033	0.839124	-0.7041327	-0.71351486	-0.7411799
8806	SMED30009017	0.6416207	1.3169044	-1.0081952	-0.91451937	-0.03581057
8838	SMED30009049	0.98213494	0.39569125	0.29551873	-0.0025662174	-1.6707788
8854	SMED30009065	1.2883177	0.877861	-0.6617287	-0.7485012	-0.7559489
8861	SMED30009072	1.2736673	0.89656395	-0.6742623	-0.76128066	-0.7346883
8867	SMED30009078	0.5705308	1.4717205	-0.9606784	-0.5216749	-0.55989796
8871	SMED30009082	0.7909353	1.3212888	-0.40327507	-0.9080155	-0.80093354
8946	SMED30009158	1.53612	0.20316756	-0.9642566	-0.81701	0.041978963
8947	SMED30009159	1.7866307	-0.47103295	-0.45490342	-0.49646908	-0.36422527
8955	SMED30009168	1.2755526	0.89379615	-0.66409385	-0.74321127	-0.7620436
8977	SMED30009191	1.1585574	1.0127	-0.6315667	-0.61495256	-0.92473805
8982	SMED30009196	1.267698	0.9030821	-0.6571592	-0.7557941	-0.7578268
9018	SMED30009232	1.1362066	0.92258376	-0.16237421	-1.0772641	-0.8191521
9027	SMED30009241	1.1042961	0.32015273	0.43097827	-1.5485941	-0.30683303
9029	SMED30009243	1.1562495	0.9858536	-0.3861024	-0.8909517	-0.865049
9041	SMED30009255	0.7705335	1.1987306	-1.2731203	-0.57848424	-0.117659606
9133	SMED30009348	0.68730056	1.0024598	-1.2295604	0.44257447	-0.90277433
9139	SMED30009354	1.1024915	0.6962548	0.29939413	-1.1161834	-0.9819571
9150	SMED30009365	1.0649562	0.81958103	0.1718567	-0.86969984	-1.186694
9194	SMED30009409	1.1178493	0.88319826	-0.04255203	-1.1384813	-0.8200143
9234	SMED30009451	1.2223629	0.8173248	-1.2003075	-0.27003807	-0.56934214
9248	SMED30009465	1.2956833	0.87022275	-0.7104582	-0.7267303	-0.72871757
9292	SMED30009511	1.2127266	0.7923547	-1.064276	-0.8742761	-0.06652907
9298	SMED30009518	0.9482572	1.110244	-0.13499452	-0.96037745	-0.9631293
9335	SMED30009556	0.74289405	0.6651399	-1.6710367	0.43045652	-0.1674538
9419	SMED30009644	1.2945961	0.83528036	-0.98588514	-0.5719957	-0.5719957
9431	SMED30009656	0.756287	1.0227944	-1.5128641	-0.3030028	0.036785644
9441	SMED30009666	1.2368733	0.94186336	-0.7040421	-0.7378772	-0.73681736
9446	SMED30009671	1.3452309	0.032348998	0.47714263	-1.2749559	-0.57976675
9483	SMED30009708	1.3519996	-0.42908671	-1.2553096	0.58865285	-0.25625613
9484	SMED30009709	1.0582907	0.92323035	0.0075771264	-1.1516367	-0.83746153
9499	SMED30009724	1.3924423	0.73916256	-0.70473355	-0.7059338	-0.72093755
9539	SMED30009766	1.3516457	0.41409189	-1.3450077	0.017702308	-0.43843228
9566	SMED30009793	0.84331226	0.79891235	0.52343714	-1.2083925	-0.9572693
9568	SMED30009795	0.962904	1.2111306	-0.6020108	-0.84898835	-0.7230355
9582	SMED30009810	1.6602211	-0.31737998	-0.1910503	-1.0465995	-0.10519131
9583	SMED30009811	0.91762066	1.1288348	-1.2498597	-0.44451714	-0.35207868
9622	SMED30009852	1.5006934	0.56696975	-0.71170044	-0.69572175	-0.660241
9663	SMED30009893	0.7484709	0.9221049	-1.2254232	-0.9257019	0.48054937
9734	SMED30009966	1.2327899	0.94685507	-0.72609115	-0.73298484	-0.7205689
9801	SMED30010033	1.1808339	1.0055557	-0.71095246	-0.75472116	-0.72071594
9816	SMED30010049	1.3952956	-1.1014158	-0.35176456	0.6266965	-0.5688118
9868	SMED30010102	0.24879758	0.74808973	-1.2049443	1.0799708	-0.8719139
9885	SMED30010119	1.0895864	1.1009141	-0.7169146	-0.71338904	-0.7601968
9925	SMED30010160	1.29873	-0.22918846	-0.64822525	-1.1465597	0.7252434
9967	SMED30010204	0.09991695	1.4415683	-1.3777668	-0.07058413	-0.09313422
