Original row	Sample	0h	6h	3d	7d	11d
1208	SMED30006784	0.91328144	-1.5564173	0.56426996	0.49876478	-0.41989884
1221	SMED30006834	0.8504034	-1.2650511	-0.900337	0.63238734	0.6825974
1251	SMED30007042	1.427883	-0.6971576	-0.75894105	0.6844554	-0.65623975
1253	SMED30007069	0.6086855	-1.0011295	0.4296948	1.0863429	-1.1235938
1255	SMED30007073	1.3833239	-0.66636914	-1.0543408	0.65542597	-0.3180399
1276	SMED30007172	0.38184798	-0.46590757	-0.72690344	-0.77348053	1.5844436
1298	SMED30007322	1.7738863	-0.6072401	-0.2617868	-0.39468324	-0.5101762
1301	SMED30007343	1.726672	-0.85123354	-0.1353972	-0.40037075	-0.3396705
1302	SMED30007347	0.99734294	-1.1500939	-0.96715355	0.8050153	0.31488928
1316	SMED30007414	1.5426742	-1.0507768	-0.6985678	0.16108827	0.04558224
1334	SMED30007527	1.2389997	-1.2382965	0.095082805	0.6295556	-0.7253416
1338	SMED30007546	1.319268	-0.8860276	-1.0039201	0.6750794	-0.10439974
1349	SMED30007593	0.45762452	-0.31009734	-1.1814804	1.4561235	-0.42217025
1350	SMED30007604	1.6239374	-0.018233703	-1.0789223	-0.43612236	-0.09065904
1360	SMED30007646	1.698988	-0.7006333	-0.6838295	0.07237525	-0.3869004
1372	SMED30007707	1.7515315	-0.57302284	-0.25790483	-0.69853693	-0.22206688
1402	SMED30007879	0.6911172	-1.0508758	-0.6003367	1.3735579	-0.41346264
1429	SMED30008029	1.7062454	-0.20198643	-0.47092092	-0.13439453	-0.89894354
1443	SMED30008076	0.97446674	-1.3829051	-0.59304976	0.8780971	0.12339099
1485	SMED30008320	1.5438335	-0.9091472	-0.8054438	0.3370836	-0.16632612
1515	SMED30008553	1.5329337	-1.1118314	0.21532752	-0.030936463	-0.6054933
1523	SMED30008586	0.69922644	-1.2663785	-0.725184	1.168858	0.123478055
1529	SMED30008623	1.0379866	-0.6890579	-1.3512888	0.7455553	0.2568048
1544	SMED30008699	1.3123013	-1.4300927	0.302058	-0.3416168	0.15735023
1548	SMED30008732	0.41558066	-1.4794863	-0.13551736	-0.0713847	1.2708077
1551	SMED30008752	1.1404358	-0.7532923	-1.2129395	0.013044804	0.8127512
1557	SMED30008806	1.2799864	-0.10515993	-1.5122368	0.110426	0.22698443
1564	SMED30008839	1.1833235	-0.5055606	-1.0013641	0.96462846	-0.6410273
1579	SMED30008916	1.2469751	-0.83691007	-1.1609949	0.6150249	0.13590494
1589	SMED30008984	1.5120689	-0.27719072	0.035773434	0.008201732	-1.2788534
1625	SMED30009172	0.31206673	0.20944308	-0.8963819	1.4091117	-1.0342396
1634	SMED30009201	0.5021904	-1.0310948	-0.54141045	1.4887654	-0.41845053
1637	SMED30009218	1.6957114	-0.31451926	-0.6488777	0.04399908	-0.7763135
1721	SMED30009737	1.6291195	-0.08492438	0.028282577	-0.56083447	-1.0116433
1727	SMED30009769	1.7588636	-0.5695005	-0.1372313	-0.59586996	-0.45626175
1728	SMED30009776	0.88855535	-1.4524384	0.3181173	-0.5733546	0.81912035
1740	SMED30009853	1.7316633	-0.85420203	-0.19622663	-0.3167859	-0.36444876
1750	SMED30009910	0.8633518	-0.6116668	-0.51962584	1.2685585	-1.0006176
1778	SMED30010101	0.63294667	-1.5696167	-0.27373034	1.0103047	0.20009558
1804	SMED30010227	0.98939276	-0.2861415	-0.48887593	1.0498013	-1.2641766
1820	SMED30010326	1.5723375	-0.984957	-0.592904	0.3237478	-0.31822437
1822	SMED30010334	0.3439343	0.114517555	-1.6673787	0.18156174	1.027365
1825	SMED30010340	1.7475408	-0.15063915	-0.31478602	-0.60635793	-0.67575777
1835	SMED30010412	0.6365645	-1.7535268	0.18844298	0.6275764	0.30094287
1863	SMED30010541	0.80930316	-1.4349579	-0.32077625	1.0794997	-0.13306884
1878	SMED30010637	1.214011	-0.52623755	-0.05097006	0.69251233	-1.3293157
1905	SMED30010777	1.1268348	-0.89138657	-0.73361135	1.0470178	-0.5488547
1915	SMED30010847	1.2751634	-0.43170777	-0.54919124	0.81273234	-1.1069968
1919	SMED30010872	1.0951382	-0.85228324	-0.52094686	-0.80016446	1.0782565
1921	SMED30010890	0.9952399	-0.8305783	-1.2670866	0.32049844	0.78192663
1925	SMED30010910	1.3416317	-1.0325183	-0.93393934	0.49473697	0.13008901
1932	SMED30010940	1.7361394	-0.32152	-0.8008338	-0.14449897	-0.46928665
1935	SMED30010951	1.5556556	-1.1545924	-0.094010614	-0.46245456	0.15540197
1944	SMED30011041	1.731822	-0.38703045	-0.290608	-0.20236485	-0.8518188
1984	SMED30011300	0.77891207	-0.09077306	0.11528798	0.8329965	-1.6364235
1987	SMED30011309	0.99268085	-0.39104927	-0.7359294	1.1421036	-1.0078058
1989	SMED30011313	0.6235924	-1.5826207	0.2919441	0.9654884	-0.29840404
2003	SMED30011414	1.4564217	-1.0129328	-0.7761804	-0.14590819	0.47859964
2039	SMED30011663	1.469429	-1.2657163	0.30977082	-0.33073413	-0.18274944
2062	SMED30011793	0.97352487	-0.9977654	-1.0888993	0.91116256	0.20197718
2070	SMED30011825	1.6916488	-0.59238774	-0.15635832	-0.07244009	-0.8704628
2104	SMED30011982	1.3453499	-1.034572	-0.61552006	0.7416059	-0.43686372
