Sample	0h	6h	3d	7d	11d
SMED30027726	2.92232	2.28381	3.71386	3.55216	3.62742
SMED30027732	18.1755	48.2088	38.5116	49.6895	49.3547
SMED30027734	11.2113	11.7775	12.1527	19.4354	19.3074
SMED30027736	22.5563	19.9951	20.7337	25.5698	23.2998
SMED30027755	7.52386	7.46282	7.74597	9.78163	8.92173
SMED30027760	6.03256	5.37445	6.33739	5.56318	5.21552
SMED30027770	9.5349	9.35083	8.93754	13.1603	12.73
SMED30027802	6.91861	7.01882	6.26151	7.51108	7.5974
SMED30027807	6.33125	5.73147	7.27844	5.80699	6.25824
SMED30027812	22.4047	22.0988	19.3855	36.5985	27.6946
SMED30027816	15.159	15.6092	17.6192	20.3358	16.8105
SMED30027818	5.86228	5.97408	7.02006	8.85228	7.19294
SMED30027830	2.69494	2.84232	2.94885	5.5436	3.59021
SMED30027831	10.2255	10.764	14.6172	15.9298	15.3744
SMED30027834	5.89261	5.40371	3.77379	3.70185	3.99669
SMED30027850	7.31028	10.8434	7.51493	11.9166	12.4969
SMED30027854	26.491	35.4784	44.0276	53.0844	43.1159
SMED30027855	4.36074	4.19458	4.79823	4.36527	3.91151
SMED30027858	17.3189	26.4818	34.2842	38.257	39.602
SMED30027863	15.6193	19.5817	36.1454	25.1535	42.1358
SMED30027869	25.094	25.2486	29.1806	26.0275	24.5462
SMED30027872	10.9602	10.7486	12.4152	13.9639	11.7524
SMED30027878	18.5226	33.3962	37.5565	26.4299	37.3546
SMED30027885	25.0068	11.8291	13.0668	14.5085	10.1892
SMED30027886	13.7514	13.2089	13.761	12.9848	12.2671
SMED30027887	21.8371	14.5121	15.3855	5.41245	21.9487
SMED30027897	4.69151	7.97856	8.78547	13.1538	11.9521
SMED30027899	5.39652	5.25896	6.51757	7.01831	7.89144
SMED30027901	33.8232	35.8906	40.6922	54.705	41.6076
SMED30027907	6.82476	5.99392	6.05388	6.6739	6.60185
SMED30027908	8.06751	11.6349	14.5027	12.7512	12.04
SMED30027909	10.7364	11.4058	12.9457	9.21497	9.30647
SMED30027913	22.8547	17.7619	23.7778	33.5715	23.5742
SMED30027914	7.25257	15.7645	20.4524	19.6701	19.8054
SMED30027918	11.7694	6.0742	7.54281	9.01812	8.44579
SMED30027919	2.68679	2.60095	3.30192	2.15873	2.05075
SMED30027920	7.27254	6.95391	8.19736	9.68748	8.07044
SMED30027929	6.40656	4.50828	4.78727	7.09477	5.81138
SMED30027931	12.0393	10.7203	13.4482	15.3677	19.2193
SMED30027932	17.6912	15.0175	16.951	17.3402	13.9659
SMED30027945	6.58328	10.0997	10.8879	10.4238	5.59429
SMED30027947	17.7023	18.489	20.23	31.7434	25.716
SMED30027955	2.79517	3.16192	2.16165	2.49751	2.45725
SMED30027960	35.8657	41.942	39.8344	53.743	46.4505
SMED30027965	9.06036	12.2002	9.92297	13.1137	7.95217
SMED30027978	4.963	4.67328	4.72466	3.94462	3.86454
SMED30027983	6.95576	7.26569	7.67157	10.0253	8.53211
SMED30027986	13.0106	13.7448	30.1909	15.61	14.2576
SMED30027993	18.577	20.6136	20.3768	27.4998	20.233
SMED30028001	11.8007	14.0186	18.9592	12.7868	18.6982
SMED30028002	4.86806	6.35187	7.26152	8.03774	6.34017
SMED30028004	6.44111	6.5322	7.59505	9.25884	9.03574
SMED30028005	12.8387	15.9095	19.0841	13.5517	17.2528
SMED30028011	3.60568	7.45003	9.09046	9.66156	8.84093
SMED30028015	13.4944	9.75528	17.3573	6.80577	11.2017
SMED30028018	12.2985	19.3177	24.8029	20.7515	26.3714
SMED30028019	28.9839	20.7725	11.916	30.7066	9.02095
SMED30028024	11.013	14.4633	12.0262	13.7963	16.1974
SMED30028026	9.98301	8.43381	8.50853	10.7497	9.82099
SMED30028041	15.5728	13.925	17.4149	24.3257	19.5309
SMED30028043	27.2275	35.5122	30.0443	43.7286	48.4246
SMED30028046	16.5791	15.0341	17.3656	24.5884	20.8066
SMED30028050	14.2505	16.437	18.1543	20.5262	17.0687
SMED30028061	15.1806	19.2479	20.1042	18.0291	15.7524
SMED30028068	8.16063	7.37197	7.92416	10.407	7.46526
SMED30028080	10.6109	5.18063	4.85962	4.67554	4.09647
SMED30028081	16.0222	17.673	20.5695	15.7057	17.0196
SMED30028099	5.82672	7.71819	6.72709	7.4217	7.74385
SMED30028100	21.5333	24.4389	26.903	29.8243	26.4036
SMED30028101	21.6721	17.2538	22.3347	24.6692	21.6975
SMED30028103	5.74134	13.1441	14.429	23.2987	22.729
SMED30028104	8.57192	9.804	7.17662	11.3884	10.3444
SMED30028109	25.105	21.9291	24.9171	31.8964	30.7306
SMED30028115	6.66595	13.1396	15.2502	15.6762	17.0436
SMED30028125	87.6099	53.5937	49.673	51.7961	56.8576
SMED30028128	9.73822	8.79844	9.44837	11.1677	9.64506
SMED30028130	14.0052	14.4294	13.1254	11.3948	12.031
SMED30028143	10.4037	8.98313	10.0944	12.1343	11.838
SMED30028145	18.802	21.3136	24.0786	28.0543	24.862
SMED30028154	4.01413	4.57276	4.68233	7.45907	5.595
SMED30028164	20.4419	18.9011	31.7308	30.6011	27.3482
SMED30028170	15.1576	17.5981	21.7251	15.9503	16.9328
SMED30028171	7.61699	7.45361	8.73461	13.8688	10.1941
SMED30028172	3.11181	3.29651	2.83693	3.07793	2.88835
SMED30028179	5.17843	6.22586	5.61071	6.50568	5.29525
SMED30028184	7.22327	6.14763	6.98636	7.49845	7.0761
SMED30028186	2.84463	3.74979	2.76173	3.01102	3.26428
SMED30028190	15.4839	13.4204	16.7262	14.461	15.0777
SMED30028195	46.5757	29.9145	21.6555	19.8003	18.2416
SMED30028196	4.56494	4.85056	4.01247	5.06157	5.21113
SMED30028206	11.1892	11.6779	13.7626	15.3469	14.8871
SMED30028223	10.8562	10.2945	10.0625	11.0906	9.6366
SMED30028236	15.842	20.5972	21.1331	25.3877	20.8902
SMED30028237	3.27167	3.04999	2.90843	3.42491	3.19572
SMED30028242	5.58642	6.06123	7.4039	11.2431	11.2579
SMED30028243	9.83642	20.5412	25.9154	24.6075	21.8221
SMED30028244	4.3051	4.54903	3.85187	9.72594	4.56239
SMED30028259	6.24313	5.588	3.97722	5.26265	4.84955
SMED30028260	16.534	18.0761	21.7836	17.9588	17.412
SMED30028261	7.14997	14.3519	8.57781	11.2765	11.8064
SMED30028279	4.73789	4.94542	4.81251	4.83013	5.47651
SMED30028280	3.83177	4.04072	3.58013	4.62265	4.65388
SMED30028286	21.623	19.7841	22.848	28.1576	22.4327
SMED30028292	64.3878	77.3233	87.1117	77.1421	75.9316
SMED30028306	6.33294	7.26298	8.26861	10.8053	12.4915
SMED30028309	7.09699	8.47386	11.1881	9.28333	9.04087
SMED30028311	11.406	20.605	12.4818	14.7675	15.6676
SMED30028341	8.69559	12.1984	13.6029	11.4962	10.0185
SMED30028347	3.60407	3.80083	3.48115	4.71966	4.07865
SMED30028358	6.72	9.84167	10.2187	12.7259	10.899
SMED30028361	4.14737	4.02453	3.56155	4.18896	4.29581
SMED30028363	9.20557	10.7379	11.9657	10.394	11.1188
SMED30028376	9.37262	9.14018	13.0269	6.85709	8.33111
SMED30028380	4.92741	4.26792	5.97866	5.5457	5.02121
SMED30028384	12.8964	12.9967	16.6878	19.1863	18.964
SMED30028398	6.1862	5.22617	7.0944	8.64875	7.21049
SMED30028401	10.0609	9.09985	5.2646	9.7366	6.04188
SMED30028402	11.2398	16.3418	22.6826	29.2132	26.993
SMED30028403	28.8298	38.4892	51.9821	50.822	51.6952
SMED30028412	15.0606	14.6745	18.1509	19.5972	19.4445
SMED30028420	16.3021	31.8494	43.3801	46.392	35.052
SMED30028425	5.27287	5.94146	6.12865	7.05355	6.92066
SMED30028429	4.03657	4.79213	15.6665	16.8027	11.4578
SMED30028431	9.29242	10.9664	12.5233	12.7525	13.8991
SMED30028448	5.64567	5.49938	6.44011	6.44665	6.76081
SMED30028449	6.9616	5.86206	6.47263	7.05981	6.19745
SMED30028454	23.5045	46.6681	31.7428	57.0014	40.2324
SMED30028462	3.67846	3.39511	3.52439	4.57548	4.39532
SMED30028472	5.92843	5.12764	7.05112	8.61426	8.62493
SMED30028475	6.29942	6.97798	23.115	17.8037	18.3825
SMED30028479	6.71168	7.85861	7.39973	9.61488	10.3657
SMED30028480	4.51566	5.8341	5.79442	8.17196	9.84363
SMED30028486	9.72469	9.06299	9.88422	9.09115	9.69821
SMED30028487	4.62883	4.04497	4.26608	4.59253	4.17551
SMED30028488	3.88987	9.04049	10.0503	9.07907	9.00556
SMED30028489	7.03222	7.21745	6.50828	8.20795	8.39086
SMED30028493	13.0297	14.3495	16.5611	17.2091	19.0137
SMED30028494	8.01033	8.36496	7.33586	7.84643	8.17448
SMED30028496	13.5117	11.6559	11.7352	13.0076	11.0207
SMED30028497	3.05936	2.23921	2.64341	4.20988	3.41168
SMED30028500	15.3824	17.1395	16.7013	23.7711	19.7783
SMED30028503	9.55631	10.4539	13.2028	14.6037	13.3609
SMED30028511	5.33777	6.42686	8.89385	7.44049	8.74404
SMED30028520	4.73952	4.6953	5.25013	6.79546	5.43912
SMED30028535	6.11789	6.49587	7.64402	8.78177	7.02546
SMED30028542	6.28321	5.91015	7.24256	7.37666	7.17404
SMED30028544	4.11784	11.5997	17.8406	18.97	12.2195
SMED30028554	6.83778	6.73862	8.83656	8.10717	8.6864
SMED30028562	25.2565	26.0312	29.3647	30.7344	25.5301
SMED30028563	6.9174	11.2805	6.6149	11.3597	7.47809
SMED30028569	32.5452	32.013	33.9102	35.3025	35.4943
SMED30028571	13.429	13.0849	10.0226	14.4446	13.5579
SMED30028573	19.9523	26.6206	30.5383	30.6037	27.8836
SMED30028576	8.81412	8.7186	8.53273	8.70335	8.93764
SMED30028577	3.74744	4.72213	4.93892	3.48436	3.32731
SMED30028579	10.4727	12.76	14.0166	20.2629	17.0794
SMED30028581	13.9974	28.5983	23.9222	34.338	26.8311
SMED30028582	25.0228	25.3085	29.4269	27.004	31.7393
SMED30028585	26.1573	22.8731	35.5364	35.7738	35.3216
SMED30028586	15.1802	20.5009	21.3843	19.1964	21.7735
SMED30028591	8.39563	4.54732	6.30803	5.61338	6.29449
SMED30028599	6.37965	7.26992	10.8763	8.48049	10.2606
SMED30028606	11.3645	13.029	15.8818	15.3086	12.1347
SMED30028609	8.07653	9.70894	16.1003	14.202	12.7731
SMED30028611	8.48786	7.20019	10.1572	10.6565	9.93852
SMED30028613	4.87206	4.74422	4.78819	5.09175	5.07954
SMED30028618	19.5554	21.6898	22.6066	24.2941	22.8576
SMED30028623	5.82752	6.55758	6.18073	6.41354	6.27444
SMED30028624	13.4912	15.9785	15.2594	13.5414	15.294
SMED30028626	14.0812	15.1316	16.6203	15.2826	14.3421
SMED30028632	7.62937	7.15121	8.50946	9.24709	8.27552
SMED30028642	5.41641	4.93718	5.57186	4.44665	4.79451
SMED30028648	6.58061	5.84885	8.58508	9.22959	13.0654
SMED30028652	8.90145	8.47978	9.59514	15.3532	9.36967
SMED30028659	18.9915	29.5773	39.5876	32.9621	20.0712
SMED30028669	22.2613	34.0137	30.0728	38.6308	33.7504
SMED30028676	15.5993	20.2651	22.4937	16.5685	24.4297
SMED30028681	6.34981	8.08661	11.4784	8.77751	9.02288
SMED30028687	13.4536	11.8081	12.7923	17.8222	14.2427
SMED30028688	34.8417	20.0309	21.2588	15.8551	24.0712
SMED30028689	2.71584	2.64396	3.06062	3.09948	3.10232
SMED30028690	7.99196	9.78194	9.60363	7.89213	8.84601
SMED30028718	18.4478	16.143	17.9029	20.2211	7.76028
SMED30028728	10.8348	11.4135	11.8161	11.5428	11.0402
SMED30028733	13.7864	12.641	15.4471	22.886	16.5376
SMED30028738	6.47106	8.35198	8.44309	7.97684	5.54966
SMED30028743	7.03298	8.14882	9.98699	9.84129	8.78424
SMED30028760	13.0211	14.6342	15.1319	12.2401	12.174
SMED30028771	11.8794	11.2758	12.8319	12.1212	18.3942
SMED30028777	9.21558	12.217	17.0871	14.3983	14.7578
SMED30028782	9.99917	10.4426	13.2439	16.8066	14.3778
SMED30028787	11.9794	10.9529	13.5743	4.56103	5.17597
SMED30028789	7.90677	7.29072	6.1534	7.24517	8.25922
SMED30028792	18.1258	26.6787	27.3018	40.1061	30.1245
SMED30028800	12.1021	12.9674	15.412	14.6647	9.68972
SMED30028808	11.8194	9.02871	10.5197	12.0104	9.87223
SMED30028815	14.0359	20.7683	19.1157	29.1019	27.2455
SMED30028816	36.0769	44.5057	37.4239	82.8842	53.0729
SMED30028817	4.17638	4.5622	10.9726	10.4519	12.0599
SMED30028833	16.3619	15.4669	17.084	22.6679	23.9329
SMED30028836	11.7357	11.7292	14.8879	13.1208	14.6901
SMED30028847	28.1176	37.386	56.4997	49.064	45.7514
SMED30028849	12.1059	19.7902	16.1498	17.9975	17.7328
SMED30028866	4.98992	4.5807	4.86262	4.61503	4.61639
SMED30028868	13.2503	14.847	10.4453	16.3005	13.4745
SMED30028883	12.3703	12.5422	15.9698	14.6547	14.3561
SMED30028888	4.74434	4.13269	4.66825	4.8066	4.05575
SMED30028890	3.63354	3.23592	3.2114	5.2453	3.56401
SMED30028914	5.26397	5.39751	4.38643	5.3831	5.05139
SMED30028918	2.96079	2.58865	2.9904	4.38837	4.65893
SMED30028925	5.37083	4.91058	5.93923	6.72875	6.52392
SMED30028932	12.436	22.39	46.7288	74.4318	54.0628
SMED30028938	2.68896	2.68939	2.81391	2.48367	2.38623
SMED30028941	27.2514	25.9205	28.5717	41.2704	35.3929
SMED30028945	21.7851	26.8172	28.871	37.6148	37.7431
SMED30028960	19.5611	17.5025	19.5597	22.658	19.5413
SMED30028962	8.74293	8.06789	10.7654	13.3212	12.574
SMED30028982	7.38906	8.14186	12.4062	13.1712	9.88292
SMED30028984	14.9476	17.9351	20.5629	23.4582	19.5449
SMED30028985	6.93165	6.57674	5.3988	8.12981	7.08511
SMED30028987	10.8954	12.3058	12.3981	12.664	13.3631
SMED30028992	7.48592	6.3389	6.37122	7.32562	6.69419
SMED30029009	19.6149	22.0165	20.6947	24.3534	21.6885
SMED30029010	8.75833	8.34179	8.91562	10.1267	9.59478
SMED30029011	12.0688	14.9114	13.7633	20.8113	19.6089
SMED30029016	8.83114	6.52113	5.51034	5.17577	4.89863
SMED30029024	8.12934	8.76891	9.73292	9.7219	8.22739
SMED30029026	4.16869	5.15343	5.82603	4.2083	5.31571
SMED30029042	7.83035	7.90569	9.24979	8.9175	8.5604
SMED30029045	9.42362	10.7346	12.1899	14.5212	11.8701
SMED30029051	4.97394	4.19186	3.78365	4.5328	4.08959
SMED30029055	10.8208	5.73075	7.17042	12.4034	6.84768
SMED30029056	22.7229	18.7934	30.3123	40.3204	34.1652
SMED30029058	9.38632	13.2311	11.981	15.756	14.8562
SMED30029060	12.4437	17.8587	14.374	11.9238	12.5767
SMED30029068	6.37984	6.41256	7.55113	7.74489	6.69511
SMED30029077	6.21971	5.06127	5.0378	5.7497	5.42296
SMED30029086	8.47741	7.43708	8.46477	8.03869	8.52393
SMED30029100	7.22312	6.66467	8.93792	6.91295	6.91469
SMED30029102	7.62384	7.62646	7.04823	7.91678	7.05124
SMED30029103	2.69353	2.40248	2.73952	4.83998	3.55262
SMED30029104	8.46714	11.972	13.3966	14.9246	15.3568
SMED30029111	6.44801	6.37335	7.5331	8.61832	8.14669
SMED30029121	3.4441	3.42434	2.74415	3.32789	3.68477
SMED30029127	15.5602	17.0186	30.5513	32.1208	33.6632
SMED30029134	8.03977	9.39104	7.99322	8.00632	6.95201
SMED30029139	6.7499	4.65409	4.57509	5.05457	4.53412
SMED30029150	12.3287	12.7257	14.4214	19.6671	16.4955
SMED30029152	9.87198	11.5331	5.99035	12.9699	5.08441
SMED30029153	17.3044	12.783	15.9091	15.9023	15.3421
SMED30029166	14.0295	17.1583	22.2021	19.8803	18.4938
SMED30029169	69.5275	74.132	85.1726	76.5728	100.627
SMED30029173	13.8179	15.2222	17.0313	15.9626	15.8932
SMED30029176	13.18	13.7787	17.4906	15.808	15.5369
SMED30029184	3.49266	2.66637	2.1466	1.7782	2.49582
SMED30029195	4.31596	3.56459	4.00251	5.30717	4.16044
SMED30029198	20.8267	20.5073	26.471	29.0503	25.2726
SMED30029199	7.40227	5.43108	6.07391	6.45808	5.54058
SMED30029202	4.83997	5.03457	6.12336	4.57561	4.70425
SMED30029203	6.29498	6.63807	7.64583	9.83984	10.1066
SMED30029206	6.15795	14.2298	17.6895	23.2575	21.002
SMED30029208	7.76694	5.67504	7.37056	8.96614	9.40089
SMED30029216	3.58311	9.32034	10.8221	10.664	10.7047
SMED30029220	9.27309	11.2565	12.5445	15.3391	11.6072
SMED30029222	9.8244	17.3672	10.1172	10.5913	10.788
SMED30029226	7.23972	10.8156	9.77752	15.0672	13.9394
SMED30029233	7.3343	10.2909	9.23232	13.0495	9.21339
SMED30029235	6.29777	9.18271	10.9915	13.2637	9.9484
SMED30029238	4.35044	4.32334	2.81037	8.4789	3.35329
SMED30029241	13.2562	16.9692	18.0419	16.9252	17.2387
SMED30029247	16.1294	22.3649	17.6204	41.1195	26.3279
SMED30029250	10.2311	9.66923	11.6729	10.0863	10.6295
SMED30029255	11.3364	12.7678	13.9366	11.804	10.5344
SMED30029256	3.76894	3.70131	3.92622	4.61469	4.78409
SMED30029261	8.64897	12.607	15.4483	12.7547	14.0525
SMED30029263	6.4005	6.31387	7.34329	9.04478	8.04481
SMED30029274	23.1406	24.2152	27.3442	30.0272	24.8843
SMED30029282	27.4538	37.4326	44.8566	37.0728	33.3177
SMED30029303	8.56977	10.1441	13.4607	11.0248	10.7557
SMED30029305	3.35385	4.02349	4.72817	6.67486	5.49174
SMED30029313	4.44995	4.52365	4.13029	4.01649	4.09271
SMED30029316	5.73859	7.37809	7.44329	12.6464	7.95519
SMED30029321	4.66812	4.71634	4.80448	5.99727	5.28266
SMED30029327	22.6299	29.0339	30.1498	35.3712	29.618
SMED30029345	3.02396	2.77397	3.41489	3.73401	3.13921
SMED30029349	3.84028	4.34971	4.57073	6.45409	6.33933
SMED30029350	9.59339	8.30643	9.58101	10.7681	9.39424
SMED30029354	7.06375	6.92143	7.71969	7.68086	6.53554
SMED30029361	14.6538	17.1166	18.3146	22.3612	9.24849
SMED30029369	12.4464	11.9591	11.7131	17.104	11.2692
SMED30029379	6.51872	5.2749	6.58962	8.10907	7.36434
SMED30029391	6.36423	6.24351	8.07135	11.3642	8.61682
SMED30029416	13.5223	11.8699	14.5917	14.3985	13.9153
SMED30029427	4.28768	3.85074	3.7894	4.9309	3.92962
SMED30029432	6.89196	6.32509	6.82903	6.33866	5.78612
SMED30029434	4.70018	5.32052	5.22238	6.11163	7.04052
SMED30029437	12.504	21.1806	15.4299	12.9126	13.1835
SMED30029450	4.43577	4.82207	4.93107	4.05555	3.79195
SMED30029470	8.35613	11.1659	13.55	12.3018	16.3493
SMED30029474	10.4464	11.6791	10.0449	25.1507	15.5141
SMED30029488	13.4927	32.5634	37.1094	38.6949	36.2036
SMED30029490	29.0494	38.9177	61.7741	60.9821	57.1548
SMED30029523	4.4973	4.38598	6.02027	4.89056	5.77522
SMED30029526	6.22115	9.48842	10.2171	10.4652	8.67579
SMED30029546	11.8678	11.1132	11.7951	13.0063	12.8809
SMED30029550	5.8074	7.9165	9.35785	9.91304	7.10559
SMED30029555	8.84947	7.86736	7.37115	7.2697	7.06743
SMED30029561	2.93533	3.99514	3.30323	3.5876	3.7926
SMED30029563	13.6891	15.7605	15.4111	14.3667	14.0377
SMED30029569	5.01013	9.19934	5.60525	8.72926	8.69379
SMED30029570	18.8267	44.3339	22.5787	33.4474	24.3631
SMED30029571	9.99671	13.9126	11.4163	18.1191	16.4894
SMED30029578	28.3263	22.4037	46.9918	46.1036	53.2797
SMED30029581	7.6975	18.3601	18.5008	13.9322	16.1183
SMED30029592	11.3122	23.9301	37.6438	51.0012	33.7586
SMED30029594	3.35631	2.57065	2.58455	2.53989	3.01214
SMED30029601	7.06	7.79525	9.71948	12.6546	10.4985
SMED30029603	3.44098	3.07215	3.07591	4.69125	3.91421
SMED30029618	12.6947	17.3624	15.7647	24.2679	22.691
SMED30029622	9.41724	9.84762	12.6951	11.2454	12.109
SMED30029625	6.1692	5.80174	5.73594	4.39739	4.3974
SMED30029629	9.19546	9.05958	11.4288	16.0727	13.9853
SMED30029638	24.0086	24.3328	30.7815	39.3425	31.8508
SMED30029642	11.1113	11.6446	12.0045	8.84687	9.65455
SMED30029650	5.85305	5.01918	5.72388	6.92716	6.00825
SMED30029653	5.63543	6.75211	7.46003	8.33725	7.4628
SMED30029664	6.40558	8.12733	7.923	4.12547	7.03339
SMED30029665	5.74898	4.74759	7.07	10.9268	8.62235
SMED30029668	5.43483	6.53649	6.95438	9.12501	6.69362
SMED30029672	7.69446	8.15579	13.0879	14.4774	12.229
SMED30029680	21.6072	22.5728	31.1727	30.0858	29.0005
SMED30029683	7.73397	6.6488	10.7762	9.43001	4.53405
SMED30029703	12.5009	13.8701	15.9543	15.2707	17.7842
SMED30029705	35.5994	39.1592	40.0479	44.6325	49.5256
SMED30029708	23.1639	25.963	29.4448	26.3404	27.1044
SMED30029709	4.54276	3.80697	4.94091	5.6508	4.91343
SMED30029710	4.72319	11.178	11.0867	16.3061	11.1928
SMED30029716	10.5722	10.5413	11.973	9.10574	8.53259
SMED30029719	8.48777	11.9854	26.3924	23.2017	18.2151
SMED30029724	8.27971	17.5169	8.13569	18.5785	14.3948
SMED30029734	6.21326	4.83356	4.69076	5.83332	5.73219
SMED30029738	4.80319	4.28982	3.98461	6.21904	5.12331
SMED30029746	6.51551	6.17773	8.46462	14.4268	13.1684
SMED30029757	18.2919	21.031	22.3275	19.4558	18.9883
SMED30029759	3.42064	3.02902	2.6563	3.28046	3.34731
SMED30029763	13.5735	7.39418	8.90223	8.04031	7.22265
SMED30029767	3.70164	3.48196	2.61679	2.49934	2.81906
SMED30029770	8.15079	5.1292	5.43063	5.58373	4.91029
SMED30029772	3.79618	3.55747	4.35721	4.03994	4.26111
SMED30029784	25.0569	28.8597	34.9738	41.9106	33.9552
SMED30029786	4.75938	3.89779	4.68981	4.81306	4.31096
SMED30029791	5.74715	5.48936	6.25125	5.0669	5.05802
SMED30029796	22.6876	26.6849	24.7704	29.594	29.7579
SMED30029803	11.4105	11.8296	13.421	11.498	13.0823
SMED30029805	13.2042	14.8511	18.3559	18.303	14.4218
SMED30029806	6.92027	7.28017	7.39693	9.91862	8.14028
SMED30029809	8.91297	8.35107	14.6398	19.4397	17.0387
SMED30029810	9.30984	21.0079	23.5151	28.7935	14.7185
SMED30029811	37.8338	19.0663	23.1738	24.1205	25.2402
SMED30029820	21.8208	31.7957	40.2779	40.729	25.9887
SMED30029822	12.4891	12.2634	10.6508	12.0511	11.0436
SMED30029823	9.12172	10.2258	15.8786	6.44551	8.17438
SMED30029829	6.94327	14.3575	15.3901	15.8716	15.2228
SMED30029848	3.27862	3.14407	2.9014	3.61328	3.18209
SMED30029860	15.6595	16.4725	19.6015	24.8442	18.6899
SMED30029882	9.55302	10.4611	13.9287	14.0902	14.4204
SMED30029887	14.5334	36.3482	46.4231	39.641	14.4136
SMED30029888	19.842	22.0631	17.3863	14.6538	13.7131
SMED30029890	5.33711	6.56328	7.38797	6.71886	7.09274
SMED30029891	8.05953	8.28045	10.2546	12.831	11.8699
SMED30029911	4.53804	4.91465	4.78718	4.65409	4.13081
SMED30029919	13.4934	15.7398	19.0523	28.6646	20.6347
SMED30029936	14.4625	13.0603	15.0273	15.0026	15.2389
SMED30029948	10.0973	9.35774	9.01901	10.0756	9.8314
SMED30029971	6.77909	7.93756	10.1555	10.7267	9.01949
SMED30029973	4.48324	3.72905	5.07913	6.23832	5.32802
SMED30029974	23.8373	15.5787	21.0015	34.0571	19.9939
SMED30029981	10.6045	12.8658	21.3712	20.8071	21.2948
SMED30030002	12.1454	11.1117	9.32132	11.0654	11.6698
SMED30030006	5.13145	14.7088	11.6378	17.3885	18.8125
SMED30030007	27.534	35.9784	43.3503	43.9167	39.4748
SMED30030016	3.84631	3.05123	3.39734	4.71134	4.14734
SMED30030017	24.9084	27.6309	32.3968	30.7556	35.7059
SMED30030020	8.24062	10.742	12.1536	14.6426	14.21
SMED30030025	3.23841	2.78957	2.86707	4.81337	3.57351
SMED30030038	5.72053	5.71491	4.56375	4.99323	4.12745
SMED30030054	12.1224	24.5237	32.3763	39.5105	29.8292
SMED30030062	11.5851	12.2477	13.1941	14.5018	6.58022
SMED30030068	28.7464	21.5586	31.3724	25.639	28.9039
SMED30030073	21.0932	11.1803	12.2865	13.6976	10.889
SMED30030074	16.8167	15.9812	10.1541	10.4193	10.8046
SMED30030077	5.36115	4.093	4.91452	5.13692	4.69578
SMED30030079	8.63713	8.71039	9.91582	9.45694	9.69346
SMED30030099	5.56482	8.21115	7.19283	5.21743	6.60378
SMED30030102	14.5326	11.7062	12.7027	13.7423	13.9283
SMED30030113	12.0032	11.3438	14.6233	16.6652	15.467
SMED30030115	3.36498	5.17174	6.26987	6.71101	6.2454
SMED30030119	9.96862	10.9683	17.0677	15.7333	14.1802
SMED30030120	22.9626	34.4859	28.9564	41.4931	29.1665
SMED30030126	5.46557	6.65892	7.04143	8.0983	7.15102
SMED30030127	6.25634	6.44284	6.58612	8.99531	6.93363
SMED30030128	7.80146	6.03168	7.1037	8.08876	7.53889
SMED30030136	14.8042	14.8167	18.2472	23.4829	18.356
SMED30030139	5.70982	5.18313	5.95805	6.00671	5.36084
SMED30030156	5.92064	6.62123	8.6854	8.3289	7.68903
SMED30030167	9.36652	10.5709	12.7901	14.3585	17.8315
SMED30030168	20.1975	19.7294	20.0493	24.556	20.1585
SMED30030175	12.7919	17.3846	22.6932	14.3041	17.6715
SMED30030180	14.0363	17.9826	21.1326	24.3263	19.0665
SMED30030185	11.9886	9.674	14.3249	15.8085	12.5295
SMED30030192	5.41346	5.83036	4.20265	4.66709	4.42424
SMED30030198	8.91237	7.74609	8.20824	8.82009	9.06706
SMED30030203	6.64592	6.34693	8.89956	8.06311	7.16936
SMED30030204	4.35679	4.29165	2.98062	5.14285	4.28424
SMED30030212	9.49572	19.926	14.408	12.1103	18.2495
SMED30030220	7.73425	9.83249	21.108	17.1338	16.9126
SMED30030229	15.6946	15.1807	16.9877	19.9163	18.2814
SMED30030230	3.72973	3.07422	3.022	3.7156	3.8605
SMED30030233	11.8733	8.36851	11.2066	16.1262	17.9973
SMED30030234	4.75785	2.72675	2.53717	2.92789	2.66031
SMED30030236	16.7559	16.334	17.8023	21.7562	17.7242
SMED30030238	4.90561	6.50787	6.21012	8.63047	7.23547
SMED30030242	6.64827	7.02485	6.33997	6.74934	7.67536
SMED30030245	26.5925	31.4834	36.8375	47.4388	43.4186
SMED30030250	4.51666	5.59978	7.18853	4.88822	7.88291
SMED30030256	110.619	116.022	171.148	170.254	182.751
SMED30030270	4.98902	3.63331	3.88299	5.40646	3.8963
SMED30030278	30.254	26.0735	27.5836	33.7361	35.8527
SMED30030289	3.94202	3.85512	3.88934	3.42262	3.94428
SMED30030294	5.99806	4.85002	5.57466	6.42377	5.6647
SMED30030301	5.76079	5.51793	7.75182	11.4585	8.31372
SMED30030305	11.4113	9.8522	10.2508	11.8811	10.3829
SMED30030306	13.587	13.5469	14.212	16.0248	13.6684
SMED30030309	8.43663	7.76892	7.86562	7.22028	6.75386
SMED30030310	7.30355	3.80896	3.58321	6.08775	4.88523
SMED30030311	7.86054	20.5177	25.6639	29.3391	29.4795
SMED30030317	9.29167	9.48678	9.98172	13.188	10.83
SMED30030320	6.4764	6.90926	10.9678	13.5614	10.7684
SMED30030329	8.83452	7.47896	10.0684	11.4801	10.9692
SMED30030334	38.4333	56.6627	37.9602	50.2885	37.1081
SMED30030342	15.9681	19.4596	8.88943	16.1745	10.3902
