Original row	Sample	0h	6h	3d	7d	11d
5369	SMED30030526	-0.98378986	-0.974159	0.7894886	1.20762	-0.039159764
5481	SMED30031156	-1.5286096	0.035925027	0.4410795	1.2020327	-0.15042754
5673	SMED30032157	-0.9069129	-1.1962259	0.80265045	1.0084828	0.29200548
5762	SMED30032725	-1.6617904	-0.18020414	0.40707988	0.6440561	0.7908585
5804	SMED30032967	-1.455517	-0.62170756	0.6089334	0.88614917	0.5821421
5906	SMED30033529	-1.7473403	0.2589806	0.19418643	0.5992316	0.6949417
5940	SMED30033690	-1.7195425	0.39182723	0.08087583	0.39342025	0.85341924
5949	SMED30033719	-0.9661672	-1.0986989	0.7973	1.0922221	0.17534398
5968	SMED30033839	-1.7482127	0.48424107	0.0980737	0.48298478	0.6829131
6192	SMED30034969	-0.5828753	-1.487542	0.7820476	0.58974063	0.698629
6216	SMED30035104	-0.5811461	-0.24235506	-0.06459409	-0.8218521	1.7099473
73	SMED30000510	-0.7228213	-1.18734	0.83460736	1.1673702	-0.09181621
147	SMED30000968	-1.5250385	-0.5018895	0.5038799	0.6958288	0.8272193
198	SMED30001234	-1.2812204	-0.8511728	0.6984659	0.9599148	0.47401258
286	SMED30001673	-1.3448247	-0.7988097	0.6097504	0.7161769	0.81770706
359	SMED30002117	-0.6026497	-1.1065162	0.45279145	-0.2138865	1.470261
477	SMED30002758	-0.53242946	-1.4238968	0.85796577	0.96735114	0.1310093
534	SMED30003053	-1.0709323	-1.0969634	0.74725115	0.9131469	0.5074976
617	SMED30003475	-0.9734868	-0.76528203	0.7416589	1.34102	-0.3439102
764	SMED30004317	-0.858655	-1.3043195	0.75368625	0.71828943	0.69099885
1048	SMED30005873	-1.7141972	0.22959508	0.17673367	0.40662912	0.9012393
1150	SMED30006412	-1.1986108	-0.69071	0.39353985	0.11043551	1.3853455
1152	SMED30006425	-1.6734338	-0.14477363	0.39193454	0.7760666	0.6502062
1286	SMED30007267	-1.0429759	0.22382812	-0.15610567	-0.5991515	1.574405
1507	SMED30008496	0.13179009	-1.7193483	0.8074969	0.57734543	0.20271587
1909	SMED30010816	-0.16165406	-1.5763351	0.85394603	0.8715829	0.012460127
2333	SMED30013228	-1.2851032	-0.7767523	0.7022137	1.0846349	0.2750069
2375	SMED30013478	0.13658182	-1.6924671	0.82132655	0.66099274	0.07356598
2524	SMED30014351	-0.8825062	-1.2804834	0.738752	0.6082818	0.81595576
2670	SMED30015121	-1.3708053	-0.5440311	0.6254036	1.1935675	0.09586529
2746	SMED30015547	-1.1917233	-0.9822685	0.68950033	0.87949693	0.60499465
2789	SMED30015791	-0.8551251	-1.1552612	0.5480871	0.19984281	1.2624564
3287	SMED30018750	-1.4560995	-0.6313304	0.56634086	0.80296	0.71812904
3449	SMED30019663	-1.5098537	1.0828196	-0.29530245	0.045134235	0.67720234
3510	SMED30019972	-1.3162006	-0.8064701	0.55791956	0.5802315	0.9845197
3542	SMED30020158	-0.9082816	-0.7832478	0.32549015	-0.18949729	1.5555366
3618	SMED30020589	-1.5311462	-0.43583265	0.4377597	0.5357516	0.99346757
3859	SMED30022038	-0.68043834	-1.4294015	0.7735978	0.7041066	0.63213545
3882	SMED30022173	-0.8419489	-1.0584388	0.7944266	1.2342076	-0.12824665
3956	SMED30022613	-1.3209319	-0.7053462	0.47688663	0.36855686	1.1808347
4331	SMED30024647	-1.5585507	-0.3996533	0.5091028	0.9504535	0.49864763
4874	SMED30027603	-1.5217497	-0.49497604	0.5359311	0.90724766	0.57354695
5262	SMED30029882	-1.2790834	-0.8836978	0.62612426	0.6964427	0.8402142
5322	SMED30030256	-1.1615129	-1.0027955	0.61657417	0.5903123	0.95742184
5559	SMED30031547	-0.1586623	-1.2570941	0.36617592	-0.3997761	1.4493567
5756	SMED30032675	-0.45890027	-1.282768	0.4892275	-0.12220113	1.3746419
5845	SMED30033243	-1.1224997	-0.9690312	0.7447791	1.0853266	0.26142538
6110	SMED30034582	-1.1066631	-0.42372817	0.16873471	-0.22477254	1.5864291
6125	SMED30034659	-0.572059	-1.4946551	0.78443325	0.66660666	0.6156742
6141	SMED30034753	-0.15053436	-0.040519197	0.45016858	-1.4969411	1.237826
89	SMED30000608	-1.3277401	-0.12699889	0.09794376	-0.12501319	1.4818084
521	SMED30002979	-1.29241	-0.8610587	0.6341654	0.886038	0.6332654
1042	SMED30005823	-0.976441	-0.43568188	0.12039657	-0.35612747	1.6478539
1482	SMED30008311	-1.0635439	-1.0934823	0.7413757	0.9543003	0.46135017
1592	SMED30008998	-1.1766447	-0.9963361	0.6791074	0.8982736	0.5955998
1851	SMED30010506	-0.63095546	-1.4037225	0.8220915	0.938288	0.27429843
2377	SMED30013493	-0.9339975	-1.2212372	0.6631783	0.5419367	0.95011973
2947	SMED30016875	-0.7053211	-0.34881735	-0.0075428537	-0.6560057	1.7176869
3343	SMED30019048	-1.5216305	-0.39141253	0.3625566	0.46061203	1.0898744
3748	SMED30021439	-1.2791103	-0.88255876	0.5926024	0.7470888	0.82197785
3825	SMED30021847	-1.2743806	-0.89143044	0.6140049	0.76466125	0.7871449
3858	SMED30022033	-1.3893167	-0.3817549	0.25320056	0.16396254	1.3539084
3861	SMED30022053	-1.0873156	-1.0699552	0.5975982	0.55675805	1.0029145
4010	SMED30022921	-1.3459327	-0.7868729	0.60570866	0.898457	0.62864006
4495	SMED30025578	-1.2868633	-0.8742196	0.6252015	0.83642435	0.6994571
4821	SMED30027343	-0.74195623	-1.3459488	0.6446951	0.42088607	1.0223238
5430	SMED30030843	-1.1786184	-0.96453786	0.68545395	1.001092	0.4566104
5841	SMED30033196	-1.0244704	-0.57904714	0.19998638	-0.18992387	1.5934551
5916	SMED30033577	-0.8017645	0.23900494	-0.28099027	-0.7750248	1.6187747
