Sample	0h	6h	3d	7d	11d
SMED30027016	0.67129	0.358475	0.409912	0.619494	0.589319
SMED30027983	27.1331	29.4233	32.32	29.212	29.1317
SMED30028189	8.04616	8.51184	11.1087	13.7461	13.2736
SMED30028826	11.7899	10.7381	109.962	601.34	793.682
SMED30029640	0.741297	0.678969	0.969782	0.820569	0.48695
SMED30029784	10.4067	10.669	13.6223	15.5841	15.2712
SMED30029885	0.115905	0.31721	0.42663	0.360213	0.720135
SMED30030165	0.842578	0.855013	0.902977	1.03264	0.942638
SMED30030338	1.53081	1.00059	0.782442	0.854109	0.510285
SMED30031355	29.2587	30.3976	33.6001	37.672	38.7407
SMED30032229	20.7202	19.874	21.7341	21.6127	22.4263
SMED30034189	3.1901	3.20943	4.08603	4.69856	4.93153
SMED30034318	0.174301	0.117939	0.0483594	0.0131366	0.0860327
SMED30035762	20.4794	20.0775	21.9203	19.4091	14.854
SMED30035942	12.6078	11.4219	13.1461	11.6589	9.99346
SMED30001210	18.8967	19.1169	20.4574	22.0559	20.82
SMED30001410	1.06594	1.26715	1.16888	1.52824	1.34133
SMED30001988	41.4639	51.8688	58.2047	72.2066	77.0017
SMED30002257	26.3163	26.3974	32.4238	34.1956	36.8127
SMED30003272	0.225119	0.0410896	0.0791198	0.0109184	0.165699
SMED30003297	6.5268	7.03541	8.80868	9.73273	9.68748
SMED30005574	11.307	11.3165	12.4041	12.5173	12.2325
SMED30007108	0.0499824	0.0628605	0.112991	0.0374009	0.00602953
SMED30007467	0.129781	0.150673	0.152492	0.0357689	0.0636769
SMED30007669	0.52514	0.247076	1.05931	0.865591	0.969506
SMED30008206	77.8544	72.7802	82.5923	93.2151	88.4242
SMED30008819	9.84965	10.4009	12.7388	12.5856	13.8306
SMED30009027	19.314	18.8662	21.776	23.8034	22.5376
SMED30009079	5.45457	6.2432	6.53255	7.16553	7.0417
SMED30010621	0.90965	0.68088	1.33541	1.3167	1.34629
SMED30011605	0.189935	0.12443	0.0507685	0.118783	0.116187
SMED30011762	0.364989	0.190123	0.540044	0.613616	0.711735
SMED30011817	6.80721	6.71936	9.85784	9.4483	11.1271
SMED30012583	9.69208	9.94556	14.8144	18.0178	18.7017
SMED30013435	42.6888	46.119	50.1863	55.037	58.4319
SMED30014089	6.26086	6.4623	7.42062	8.03443	8.2434
SMED30014912	0.547662	0.461961	0.893202	1.14785	0.943011
SMED30015323	0.143565	0.0408239	0.0436388	0.0900654	0.120452
SMED30016964	12.779	12.7974	14.7056	17.0949	18.1411
SMED30017851	0.0716464	0.044641	0.0858017	0.0582277	0.0295006
SMED30018215	43.2345	40.8038	47.5255	52.3369	50.5668
SMED30018881	2.30047	2.61603	2.0962	2.2556	2.74015
SMED30019560	10.061	11.1799	13.0167	16.3197	17.3912
SMED30020049	2.30562	2.17771	1.81702	1.61709	1.34675
SMED30020131	1.35951	1.37788	1.63288	2.16817	2.09534
SMED30020411	1.40774	1.41703	2.22226	1.85433	2.02797
SMED30020817	0.128868	0.0197869	0.0688748	0	0.0664665
SMED30020955	2.31172	1.81935	3.83546	4.84191	6.07947
SMED30021168	2.79977	3.51373	3.72809	4.49852	5.02534
SMED30021323	1.63209	1.63126	1.81916	1.69643	2.19265
SMED30022063	19.2593	19.1822	24.5062	27.4611	28.0776
SMED30024837	0.369179	0.381269	0.240453	0.214629	0.296699
SMED30026865	1.78416	2.14841	1.99092	1.4404	1.60222
SMED30027276	17.4155	18.4086	23.0403	26.2572	27.8081
SMED30027920	27.9839	29.4844	33.707	34.8141	32.3583
SMED30028077	1.37037	1.31881	1.46281	1.62426	1.36819
SMED30028888	184.358	185.768	188.323	195.491	199.819
SMED30030825	13.4462	14.2208	14.8658	15.3565	15.7345
SMED30030877	1.1062	1.20787	1.64203	2.11271	1.50618
SMED30030978	2.01192	1.42883	2.38298	2.25854	2.35365
SMED30031209	17.8597	18.76	20.667	23.7327	27.1573
SMED30032406	7.45792	8.31162	8.58771	7.53583	7.48081
SMED30033585	226.893	221.327	339.533	464.358	482.72
SMED30033665	3.2775	2.48478	3.09915	2.97932	2.50002
SMED30034231	0.552412	0.531746	0.539184	0.614779	0.604733
SMED30034689	0.838234	0.861741	1.00528	1.36843	2.01606
SMED30034730	14.2968	14.2405	17.8558	21.9149	21.0843
SMED30034920	10.3666	8.571	13.4855	11.6341	13.0394
SMED30035251	15.2786	16.0588	22.2435	26.664	26.768
SMED30036010	0.285782	0.199704	0.455797	0.470783	0.448783
SMED30000191	0.373276	0.304237	0.766204	0.551633	0.735768
SMED30000963	12.9867	12.4335	15.8796	14.9785	17.0523
SMED30001048	32.3026	32.5629	32.8277	35.6325	34.2576
SMED30002608	18.8261	18.4404	21.5536	27.6062	28.1329
SMED30002966	0.765425	0.809481	1.02548	1.41819	1.40919
SMED30003789	9.10655	9.96114	12.4792	13.6917	14.5774
SMED30005963	0.523965	0.496423	0.456277	0.468149	0.312001
SMED30006583	5.42707	5.30069	6.63772	7.51778	7.91982
SMED30007123	3.32505	3.5034	3.76294	4.02781	3.88998
SMED30007837	0.204766	0.0270034	0.0149973	0.0115396	0.0631117
SMED30008386	0.165453	0.236685	0.249571	0.290407	0.465182
SMED30009884	0.113421	0.0540502	0.158	0.10924	0
SMED30010081	1.29915	1.77336	1.15806	1.14234	1.38576
SMED30010932	1.42483	0.848718	1.32622	1.73116	2.30306
SMED30010970	2.03478	1.99329	1.90343	2.49189	2.59824
SMED30011326	1.4017	1.58875	1.45031	1.87878	2.35633
SMED30013360	41.5905	42.1143	43.5893	41.0241	34.0387
SMED30013694	17.494	18.6238	23.5276	21.3975	20.4019
SMED30013742	6.35226	5.84123	7.12735	6.10926	5.53118
SMED30014245	0.140829	0.112738	0.0403942	0.18171	0.245638
SMED30014609	13.7121	15.8792	15.3751	16.2408	16.6614
SMED30016207	2.89124	2.96875	4.31956	5.65222	5.195
SMED30016354	0.582805	0.361048	0.32873	0.640548	0.351973
SMED30016381	1.05353	0.686613	0.836627	0.925422	0.958692
SMED30016567	1.05168	1.01393	1.86489	2.28	2.41058
SMED30017034	1.45168	1.54894	1.87701	2.02761	1.90372
SMED30017839	0.534003	0.565837	1.13418	1.36666	1.39692
SMED30019791	0.669117	0.790273	0.723129	0.875262	0.913598
SMED30020129	0.131872	0.0857184	0.281298	0.430373	0.62755
SMED30022283	0.283067	0.261538	0.223217	0.353392	0.189001
SMED30023114	7.11726	7.7046	9.68282	10.9487	10.8567
SMED30023400	15.8905	10.5657	14.5366	13.9503	15.2883
SMED30023696	10.3146	12.1929	13.1355	14.8516	15.4344
SMED30024239	5.28832	4.33877	5.16018	6.11093	5.69635
SMED30024304	6.4172	6.16847	8.69648	9.57041	10.1585
SMED30024502	1.55602	1.27665	4.98294	8.55007	7.757
SMED30025475	0.396056	0.570714	0.312623	0.565165	0.500502
SMED30026250	0.649309	0.545285	0.589538	0.560359	0.664028
SMED30026643	11.2085	13.4359	12.1266	11.8554	12.1828
SMED30028838	0.407665	0.221419	0.411349	0.303847	0.482104
SMED30030303	8.97471	9.89801	12.6973	13.7886	13.3406
SMED30030886	37.6439	35.9488	41.0215	45.9938	47.1964
SMED30032807	0.0901015	0.0746695	0.0552705	0.0439929	0.0666657
SMED30033669	0.720691	1.04201	1.21294	0.988786	1.31543
SMED30034403	16.7596	16.1216	18.9678	17.6451	17.7349
SMED30035436	27.0501	26.876	32.8063	30.6014	30.589
SMED30035605	14.2472	15.053	18.2003	19.8584	21.2491
SMED30001207	10.9967	11.3164	11.1786	9.73465	8.43669
SMED30001984	0.861571	0.73271	0.884604	1.09992	0.975049
SMED30002316	7.09047	7.01688	8.09718	8.89819	8.82032
SMED30002388	2.65748	2.49658	2.97336	2.94843	2.61845
SMED30002794	1.22576	1.13303	1.51418	1.6833	1.78187
SMED30003196	133.916	123.285	150.888	191.435	204.22
SMED30003366	1.32202	1.38855	2.41998	3.47678	4.20679
SMED30003818	13.7449	14.8969	16.6784	18.9362	19.8676
SMED30004260	15.0923	14.9844	16.2681	18.4194	19.9567
SMED30004431	0.213993	0.147459	0.0537881	0.0364111	0.039978
SMED30005540	2.50428	2.9415	2.43322	2.43323	2.58947
SMED30006434	1.91356	1.8136	2.35969	2.45356	2.41445
SMED30006842	0.0682109	0.0979186	0.0324822	0.190442	0.195959
SMED30007811	0.926427	1.03347	1.05228	0.753861	0.557491
SMED30009826	0.140053	0.255679	0.127148	0.518369	0.576977
SMED30009886	10.5029	10.2887	11.0433	11.8995	12.4105
SMED30010306	78.3108	76.4674	88.2703	99.7878	102.968
SMED30011054	33.4183	36.0233	36.4346	42.2118	41.3274
SMED30011106	1.49211	1.12797	1.67073	1.94482	2.41925
SMED30012350	13.6594	15.7707	18.0242	18.5736	18.0768
SMED30012365	3.59678	3.64009	5.1263	5.70163	6.18604
SMED30013516	13.7509	14.825	18.4943	20.3727	19.895
SMED30014537	0.423441	0.363121	0.533314	0.358415	0.545627
SMED30014992	0.397956	0.495174	0.479153	0.584942	0.55023
SMED30016016	191.337	131.507	2042.68	8742.06	16117.2
SMED30018451	16.6183	17.5781	22.4857	24.2896	22.9099
SMED30018715	3.9362	4.49413	7.96122	11.5819	11.8206
SMED30018934	0.261967	0.326124	0.323639	0.432259	0.654924
SMED30020013	0.86167	1.0115	1.24847	1.23664	1.02632
SMED30020075	0.950795	1.14366	0.830848	0.694955	0.710906
SMED30020556	31.908	34.1055	40.3619	46.4241	47.7384
SMED30020836	0.74363	0.860103	0.918586	0.767363	0.596156
SMED30021438	26.0146	27.0224	23.9012	23.6342	25.097
SMED30022324	6.34433	7.0328	9.03969	9.0157	10.6357
SMED30022678	5.77279	7.33813	9.34292	9.5609	10.1907
SMED30022845	3.92491	4.42776	5.16328	6.55692	6.70947
SMED30023840	18.2984	18.5762	20.5006	20.6091	20.283
SMED30024256	2.0243	1.74449	2.03199	2.12978	1.94026
SMED30025583	2.38703	1.95984	2.66569	2.42842	1.99345
SMED30026443	1.54795	1.52445	2.01577	1.89942	1.66659
SMED30026451	0.147113	0.237168	0.534516	0.305882	0.430355
SMED30028320	2.90156	3.0012	2.75091	2.95831	2.80704
SMED30028667	25.0922	23.7381	28.7181	32.2505	31.6199
SMED30029171	1.04771	1.00142	0.843502	1.1895	1.08024
SMED30030509	2.07946	2.74062	2.84001	3.12099	3.11346
SMED30031225	0	0.028205	0	0.0131078	0
SMED30031313	2.37438	2.38868	3.22726	4.31242	4.00555
SMED30033263	14.6888	17.3822	19.468	17.079	14.8707
SMED30033613	11.1539	10.773	12.1138	10.9557	10.642
SMED30033636	0.148534	0.191291	1.03937	1.06375	1.19763
SMED30034120	0.578933	0.793427	0.700555	0.528187	0.568802
SMED30034162	3.35173	3.49276	4.62718	5.4731	5.4483
SMED30034234	3.72857	3.61876	4.59972	4.4143	3.86429
SMED30034705	14.5578	15.4959	19.5279	20.4052	21.8253
SMED30035299	20.1359	20.4395	24.1211	24.7714	23.7747
SMED30035338	2.1161	2.35207	2.49793	3.0649	2.91256
SMED30000018	2.07902	1.72825	3.00711	3.39087	3.00298
SMED30000393	24.8033	25.6545	36.3562	43.0717	47.7203
SMED30001445	0.167655	0.215326	0.431833	0.349863	0.34612
SMED30001570	3.4695	3.47718	4.37454	4.10011	3.85388
SMED30001605	0.352517	0.272325	0.400845	0.395931	0.452049
SMED30001776	1.29419	1.4707	1.8445	1.86313	1.95435
SMED30003758	1.27441	1.80729	1.3561	1.57978	0.745138
SMED30004886	3.42975	3.2693	3.48403	4.05569	4.3866
SMED30004990	20.2484	22.7153	23.28	22.4441	22.2827
SMED30005596	9.84311	9.42537	12.4148	14.2637	14.4347
SMED30006585	10.6346	11.3712	16.3984	20.7672	20.5117
SMED30007004	3.29937	3.24589	3.49244	3.59815	3.79817
SMED30007199	43.1398	43.6284	48.231	58.0119	56.2192
SMED30007304	24.1682	24.1345	27.122	26.8555	30.3292
SMED30007321	0.361405	0.283921	0.33509	0.0660154	0.076477
SMED30007551	19.0088	19.5353	23.9686	25.0785	26.4566
SMED30008801	38.1849	37.9026	49.4879	56.9979	58.9909
SMED30008802	5.8597	5.76027	6.50933	6.17911	6.24661
SMED30008970	2.61145	2.1947	3.44483	4.20818	4.52958
SMED30009299	0.774299	0.828735	1.05028	1.34283	1.24498
SMED30009418	2.84375	2.96944	2.88442	1.30149	1.13221
SMED30009464	1.37284	0.886057	1.08026	1.65824	1.61428
SMED30010177	6.29422	5.63719	6.8512	6.62333	6.21716
SMED30010414	24.1979	24.7862	28.8232	29.8005	30.1583
SMED30011202	15.9599	18.7442	22.3679	26.2218	28.1502
SMED30012247	0.761454	1.01621	1.79076	2.00974	2.22886
SMED30012563	0.220963	0.0992794	0.0464547	0.15747	0.0339765
SMED30012586	1.27865	1.16687	1.5432	1.58072	1.48585
SMED30013686	11.5286	14.6168	19.6599	21.9339	23.0266
SMED30014351	11.3524	11.8535	15.1837	16.444	17.9564
SMED30014627	32.2915	30.9031	36.9787	38.846	39.3269
SMED30014696	23.8392	22.7188	29.3841	32.0656	29.1066
SMED30014897	0.837798	0.637153	0.923271	1.34629	1.14127
SMED30015777	0.928397	0.782888	0.933724	0.477829	0.500554
SMED30016410	0.812235	0.916486	1.21597	1.12111	1.39073
SMED30017344	0.19886	0.09907	0.0353657	0.108434	0.0862547
SMED30017565	1.38511	1.64578	2.19646	2.27172	2.2393
SMED30017791	0.708509	0.57964	1.05899	1.14165	1.02727
SMED30017880	5.90241	6.59248	8.68886	9.77103	10.8248
SMED30017885	3.62066	3.85804	4.40357	5.79929	5.86645
SMED30018462	10.7657	11.0314	12.364	11.9418	11.9852
SMED30018468	1.58991	1.51316	2.2628	2.73638	2.91589
SMED30019533	0.651249	0.678523	0.851591	0.91921	0.6554
SMED30020116	8.3663	8.04809	8.4863	6.48419	5.16566
SMED30020309	0.177828	0.135461	0.152468	0.0291916	0.0771793
SMED30020584	45.4505	50.0457	54.6775	58.9417	56.2975
SMED30021925	10.5598	10.3039	9.63306	11.2067	11.5509
SMED30022346	5.09773	5.2537	6.25995	6.65126	6.25189
SMED30022468	3.13207	4.40334	5.46313	5.74137	6.32353
SMED30022520	0.767426	0.677528	1.12482	0.927285	0.720848
SMED30023994	17.1455	16.7423	20.4121	25.1048	26.6282
SMED30024611	8.97827	8.29051	9.21276	9.72523	9.97839
SMED30024960	0.481144	0.70068	1.43464	1.52688	1.58244
SMED30025174	168.015	155.338	282.123	282.438	270.389
SMED30026048	0.108728	0.237967	0.185224	0.0679064	0.0971663
SMED30026563	0.0237609	0.0254354	0.016762	0.0262527	0.0102808
SMED30027019	5.69016	7.17534	9.50606	12.4611	16.3594
SMED30029200	1.26902	1.99897	3.22839	3.51811	4.74763
SMED30031031	0.280851	0.216441	0.318602	0.138353	0.210891
SMED30032129	0.0594633	0.113243	0.118459	0.0605499	0.0142196
SMED30032167	3.03416	2.39143	2.31039	1.75649	1.61725
SMED30032488	0.539685	0.436686	0.662178	0.787801	0.742269
SMED30033207	10.2059	9.48023	11.5924	11.829	11.1948
SMED30034079	9.75376	9.40006	13.2381	11.7856	13.7505
SMED30035337	0.808379	0.70628	0.58038	1.00594	0.51744
SMED30035599	1.78093	1.36612	2.23189	3.20391	3.28138
SMED30035871	36.8742	40.5869	44.557	48.3505	52.1523
SMED30000349	0.156104	0.144664	0.043516	0.0569253	0.153954
SMED30000669	0.347861	0.519656	0.586574	0.792498	0.826219
SMED30001620	0.307531	0.3341	0.745092	0.876777	0.841686
SMED30001824	20.0271	17.0468	19.5079	19.3018	19.3525
SMED30001857	1.6999	1.16372	0.839288	0.64963	0.0995395
SMED30001972	3.40248	2.36725	2.95447	2.76711	2.7954
SMED30002436	122.452	122.086	149.511	158.049	164.92
SMED30003785	0.1975	0.264246	0.297781	0.334844	0.151201
SMED30004276	3.49587	3.87485	4.84523	6.08053	6.69431
SMED30004635	1.69842	1.35908	1.66231	1.75981	1.83251
SMED30005161	164.375	171.28	216.05	209.705	177.806
SMED30005342	2.14785	2.22002	2.97428	4.00875	3.76762
SMED30005642	1.34395	0.998595	1.35345	1.36871	1.42803
SMED30005819	4.88844	5.10945	6.63656	7.47533	8.19664
SMED30006401	17.664	18.112	23.1253	26.5048	26.3645
SMED30006906	17.7425	18.8413	23.0577	27.5317	28.1501
SMED30007317	5.77688	6.55406	6.89559	6.9567	7.04284
SMED30007387	0.376913	0.341819	0.511909	0.665109	0.800613
SMED30008639	2.76004	2.10327	4.84203	6.84778	7.84212
SMED30009028	1.82305	1.63359	2.11364	1.82005	1.6629
SMED30009362	13.6966	13.1469	16.5426	15.2029	18.1999
SMED30010388	0.282596	0.258045	0.608793	0.672866	0.455721
SMED30010431	0.985585	0.686641	0.712872	0.405428	0.396648
SMED30010649	30.7992	31.3375	36.3686	36.7151	38.8508
SMED30013096	0.496341	0.56555	0.548522	0.687613	0.378999
SMED30014068	14.5791	13.4683	18.3636	19.0138	19.0044
SMED30014332	68.4453	67.2449	83.0286	91.1294	89.9021
SMED30015449	1.43765	1.38942	1.71096	1.32473	1.03057
SMED30016265	877.407	956.818	945.483	982.075	937.482
SMED30016860	19.9671	19.1067	22.9352	25.1885	24.1921
SMED30017028	2.26334	2.39698	3.16018	3.02696	3.06093
SMED30017484	15.5889	13.8955	18.4637	20.9014	19.8149
SMED30019862	6.24016	5.84494	6.81382	5.66577	5.3779
SMED30020632	1.57254	1.36768	1.39728	1.45623	1.30796
SMED30021941	7.14397	6.70329	10.0993	12.6819	11.9178
SMED30021958	0.628373	0.473516	0.819377	0.612164	0.716043
SMED30022028	0.238261	0.197325	0.458569	0.377295	0.447248
SMED30022238	14.8017	14.3485	20.8253	22.1411	23.2546
SMED30022730	7.52291	6.46203	8.94581	7.19103	8.16608
SMED30023016	158.445	147.326	185.523	205.271	200.746
SMED30023147	5.66858	5.83794	7.56772	7.41873	7.71886
SMED30023186	20.1731	15.3662	22.482	23.2535	19.9722
SMED30024418	0.0666361	0.033595	0.0143653	0.0601823	0.179366
SMED30024739	91.5929	91.839	118.668	131.121	138.017
SMED30025215	20.2932	22.2239	27.2515	31.7065	33.2499
SMED30025287	2.97295	2.9986	3.73052	3.56398	3.74081
SMED30025412	3.27075	3.88102	5.3074	11.3696	16.6174
SMED30025760	5.7405	5.81792	7.40412	8.03018	8.07722
SMED30026308	0.483578	0.6487	0.760312	0.593609	0.710064
SMED30027479	0.0529678	0.0503397	0.106442	0.0461401	0.137789
SMED30029009	14.6954	15.662	26.2569	33.4461	36.2906
SMED30029064	9.1746	8.97156	9.96227	9.50203	9.3513
SMED30029242	1.83812	1.9078	2.77248	3.03363	3.13532
SMED30029644	1.65196	1.67178	1.45058	1.28475	1.13158
SMED30030330	1.89325	1.60575	2.11002	2.2913	2.86348
SMED30030438	21.1684	21.5749	26.4793	29.5887	30.8731
SMED30030724	15.8794	16.1508	18.7062	20.5685	23.0259
SMED30031520	13.0085	12.9124	14.0267	13.2463	13.4316
SMED30031581	0.261704	0.254735	0.152498	0.0703143	0.103968
SMED30033480	29.6524	28.1116	39.3308	41.495	40.2559
SMED30033526	0.544345	0.508062	0.433817	1.03924	0.795615
SMED30033803	0.0631115	0.0727681	0.0655843	0.0305553	0.0480642
SMED30034904	0.0132706	0.00407523	0.0043433	0.00296694	0.0134286
SMED30001448	0.415738	0.572641	0.602262	0.360754	0.359466
SMED30002563	0.715691	0.70152	0.711691	0.74897	0.869241
SMED30002861	9.4758	10.065	12.1903	13.7957	13.5979
SMED30003271	0.259578	0.159846	0.180861	0.131879	0.161392
SMED30003733	7.43497	7.42095	14.1408	17.287	16.1245
SMED30004156	88.4657	93.7522	88.1941	91.7543	88.4511
SMED30004793	0.822096	0.632972	1.05499	1.01224	1.09191
SMED30005711	0.813156	0.594227	0.679581	0.514571	0.459492
SMED30006472	91.8708	94.5314	95.1528	94.6439	89.6704
SMED30007385	125.788	96.8622	110.105	99.392	96.037
SMED30009227	0.343051	0.39892	0.373028	0.429088	0.434989
SMED30010139	12.088	12.2717	15.2567	16.6288	16.6564
SMED30010309	17.5353	17.3092	19.8637	21.6105	21.7575
SMED30012104	12.3669	13.8113	16.811	18.7565	18.182
SMED30012316	87.1963	88.6096	88.5486	79.011	66.3528
SMED30013049	0.552593	0.719535	0.84673	1.16735	0.95392
SMED30014623	36.3578	40.6004	49.7239	62.0224	73.1012
SMED30015490	1.17576	0.992425	1.74848	0.963004	1.19022
SMED30016952	6.59459	6.35363	11.2569	12.9783	13.4175
SMED30018110	0.805902	0.873524	0.672171	0.528995	0.69101
SMED30018674	0.462877	0.390284	0.681644	0.722099	0.671289
SMED30019823	25.7563	23.9183	32.1739	37.9159	39.3342
SMED30019952	32.8387	35.16	37.7789	41.9233	42.2533
SMED30020814	2.11065	2.07416	2.20235	1.79346	1.85734
SMED30021188	23.5402	21.7696	27.4045	28.6515	30.5692
SMED30021320	1.69188	1.45288	1.79713	1.9204	2.10786
SMED30021390	1.62848	2.19756	2.33502	1.96165	2.22331
SMED30022027	22.7596	24.2351	30.2468	37.3534	36.5838
SMED30022905	27.1653	31.981	26.3251	20.6636	18.6171
SMED30023622	15.589	16.1997	15.287	13.5813	11.3502
SMED30023961	7.68715	8.50701	12.3527	15.6441	16.4317
SMED30024270	0.442292	0.397327	0.634996	0.712317	0.731582
SMED30024655	20.6086	22.1938	30.7381	44.6469	48.099
SMED30025764	0.12397	0.0545621	0.181182	0.236954	0.166601
SMED30026781	29.9165	29.1017	38.575	37.2936	35.9265
SMED30027702	0.160685	0.149716	0.191543	0.178199	0.205611
SMED30027895	0.194689	0.0776767	0.255088	0.55621	0.633861
SMED30028035	8.21266	8.67365	11.1291	12.502	12.4439
SMED30028728	36.4302	37.2643	44.8448	46.1098	47.0736
SMED30029130	7.34643	6.77075	10.1996	12.7298	16.9974
SMED30029572	4.60625	4.0785	4.55258	4.31898	3.71421
SMED30031009	9.66942	9.64274	14.3045	14.7449	13.3871
SMED30032313	7.12619	7.79622	10.4927	12.8086	13.7383
SMED30032594	0.108863	0.179972	0.128997	0.233424	0.287144
SMED30032740	14.3732	14.2408	14.3545	14.5173	14.8233
SMED30033354	70.2518	75.3962	77.7706	79.6185	77.3454
SMED30033614	1.43387	1.64905	2.77825	2.77727	1.94132
SMED30034260	0.111558	0.0613976	0.213518	0.133344	0.119227
SMED30034952	0.234386	0.0949202	0.222284	0.248932	0.305509
SMED30000147	16.8062	18.9557	24.0334	26.8358	27.8811
SMED30000297	2.00231	1.56648	3.31558	2.80604	2.44855
SMED30000655	1.0269	0.96585	1.99527	1.92036	1.62933
SMED30001001	10.658	12.387	11.3637	13.3059	12.9432
SMED30001262	7.48988	7.99581	6.03975	7.39748	7.17221
SMED30001514	3.94424	4.10413	2.85913	4.11287	3.60686
SMED30001750	36.4754	39.1085	41.9157	39.0957	40.2856
SMED30001798	0.224826	0.208592	0.769093	0.594835	0.587075
SMED30001966	0.0899869	0.113591	0.143028	0.290492	0.175824
SMED30002113	1.6052	1.95168	2.79816	3.04839	3.28219
SMED30002639	1.29049	1.37319	0.787804	1.05308	1.65687
SMED30002981	0.645289	0.673092	0.864428	0.707482	0.731179
SMED30003411	0.0578374	0.101743	0.0757484	0.128651	0.0543137
SMED30003546	3.86365	4.30561	5.22187	5.65024	5.20526
SMED30004137	15.3197	15.085	19.952	22.0393	21.6564
SMED30004938	4.32041	5.68861	6.31002	8.13628	9.19741
SMED30005620	4.10486	3.92984	6.35023	8.52704	8.91557
SMED30006003	2.23375	2.54872	1.78498	1.5814	1.20226
SMED30008225	95.3416	97.4437	197.382	326.004	376.311
SMED30008270	4.55567	4.35267	8.40161	10.3346	9.79294
SMED30008323	2.2343	2.18305	2.5395	1.83282	1.31982
SMED30008828	31.3974	32.9771	31.6877	33.4603	33.8031
SMED30009228	5.78372	6.78091	9.26487	11.3804	13.1259
SMED30010168	1.39159	1.42632	1.53879	1.82554	2.05453
SMED30010740	6.84947	6.89739	7.34283	6.71673	7.1255
SMED30010919	10.5809	9.42617	12.0043	11.175	12.8656
SMED30011104	5.53116	6.7908	8.14434	9.54474	9.13644
SMED30011197	0.53301	0.659691	0.626247	0.653192	0.551847
SMED30011673	0.119904	0.207364	0.0976973	0.0927357	0.230155
SMED30011870	0.437761	0.411223	0.481061	0.567529	0.641337
SMED30012140	0.647357	0.60639	0.589737	0.920435	0.86128
SMED30012970	2.65318	2.86766	3.23807	4.06083	4.32942
SMED30013082	47.4547	61.433	57.7193	53.3413	51.0202
SMED30013157	321.996	329.25	454.666	547.999	548.577
SMED30013509	17.8232	17.3899	21.3262	23.0954	24.7366
SMED30013723	0.237224	0.350401	0.357116	0.471685	0.448539
SMED30013726	31.7687	30.6142	34.1852	37.5508	37.4066
SMED30013914	0.487707	0.776991	0.910493	1.01806	1.39323
SMED30014012	35.6308	36.6638	43.4818	47.0796	46.588
SMED30014476	11.2367	12.1808	13.0402	13.1058	13.9722
SMED30014722	0.516626	0.45059	0.901004	0.734746	0.72075
SMED30015894	3.31729	2.29989	3.96471	4.48005	4.44725
SMED30016093	31.1229	29.7356	35.0265	41.0179	41.4032
SMED30016788	2.13489	1.89957	2.81583	3.25282	3.37247
SMED30017636	20.8936	22.9543	28.5377	26.3503	28.581
SMED30019209	0.0981439	0.219836	0.238836	0.42364	0.339962
SMED30019552	17.493	17.529	19.5936	20.3793	20.791
SMED30019575	1.08407	0.721799	0.846048	0.687415	0.588432
SMED30020068	37.0439	39.6877	60.8517	65.3196	51.4799
SMED30020164	1.25648	1.59819	2.80333	2.70241	2.91515
SMED30020678	54.4089	50.0816	63.9021	56.6153	56.5551
SMED30021072	3.02385	3.344	3.83849	3.53856	3.51207
SMED30021605	2.57008	1.47529	1.80904	0.616992	0.621665
SMED30021678	27.4717	28.8561	38.5061	44.789	43.7749
SMED30021687	35.5159	37.3103	37.6238	39.1077	39.888
SMED30021696	23.8311	25.0373	33.2039	38.7492	38.9792
SMED30022005	0.437993	0.196355	0.153435	0.0729511	0.183193
SMED30022453	83.4732	68.3834	122.638	132.755	111.511
SMED30022714	0.887989	0.808649	2.14589	3.61362	3.51813
SMED30023439	0.732131	0.825307	1.28462	1.17693	1.47696
SMED30023566	3.54384	3.74467	5.42645	6.2817	5.82095
SMED30023703	1.29949	1.422	1.66908	1.42698	1.7354
SMED30024179	1.23344	1.23449	1.18549	0.999491	0.986563
SMED30024264	0.985823	0.859473	0.969556	0.929665	1.2428
SMED30024376	0.601571	0.761426	1.15701	1.13844	1.07648
SMED30024404	11.7387	12.7986	13.4408	14.0599	14.3436
SMED30024514	11.2971	12.8728	17.0067	18.0499	19.2329
SMED30024615	0.774536	0.755217	0.621218	0.760928	0.590299
SMED30024740	0.8163	0.858149	0.732043	1.00697	1.14702
SMED30024845	62.2131	63.9356	72.7358	74.5848	76.8834
SMED30025679	19.0855	21.6228	22.3379	18.1708	16.6887
SMED30026501	2.87678	2.3469	3.0911	3.27782	2.82074
SMED30026774	67.4445	56.2282	69.5559	68.2815	72.7184
SMED30027583	0.337004	0.408608	0.526029	0.301501	0.781879
SMED30027751	0.780592	0.774554	0.705323	0.886425	0.845196
SMED30027960	4.18869	4.51036	7.12458	6.71278	6.63819
SMED30028006	11.1824	13.03	15.3437	12.9785	14.6167
SMED30028061	13.8341	14.7204	16.8281	14.4958	14.8503
SMED30028305	3.18197	3.04691	4.26874	8.13268	12.4355
SMED30028483	15.766	15.5921	19.763	22.5046	20.2273
SMED30028660	1.26682	1.30844	0.815163	0.703648	0.766666
SMED30029561	39.9645	40.5778	39.2547	36.861	35.0325
SMED30029787	0.0296568	0.0444483	0.143438	0.147608	0.143895
SMED30030460	22.2057	22.8263	29.4841	34.3816	33.8865
SMED30030656	0.624343	0.577696	0.535341	0.800883	1.0602
SMED30030828	15.5914	15.064	20.467	22.3366	22.0378
SMED30031304	0.0403151	0.13825	0.0732536	0.0991302	0.117532
